              y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01    y=1.00e+02
x=4.24e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318284e+11  1.006202e+12  1.077674e+12  1.146356e+12  1.212357e+12  1.275781e+12  1.336728e+12  1.395291e+12  1.451561e+12  1.505623e+12  1.557554e+12  1.607427e+12  1.655308e+12  1.701256e+12  1.745320e+12  1.787543e+12  1.827958e+12  1.866590e+12  1.903459e+12  1.938573e+12  1.971940e+12  2.003561e+12  2.033435e+12  2.061563e+12  2.087946e+12  2.112591e+12  2.135510e+12  2.156724e+12  2.176261e+12  2.194160e+12  2.210470e+12  2.225248e+12  2.238561e+12  2.250484e+12  2.261099e+12  2.270491e+12  2.278752e+12  2.285973e+12  2.292247e+12  2.297664e+12  2.302314e+12  2.306279e+12  2.309642e+12  2.312476e+12  2.314850e+12  2.316827e+12  2.318465e+12  2.319813e+12  2.320917e+12  2.321816e+12  2.322543e+12  2.323129e+12  2.323599e+12  2.323973e+12  2.324269e+12  2.324503e+12  2.324687e+12  2.324830e+12  2.324941e+12  2.325028e+12  2.325094e+12  2.325145e+12  2.325183e+12  2.325213e+12  2.325235e+12  2.325252e+12  2.325265e+12  2.325274e+12  2.325281e+12  2.325286e+12  2.325290e+12  2.325293e+12  2.325295e+12  2.325296e+12  2.325297e+12  2.325298e+12  2.325299e+12  2.325299e+12  2.325299e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12  2.325300e+12
x=4.34e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006202e+12  1.077674e+12  1.146356e+12  1.212358e+12  1.275783e+12  1.336731e+12  1.395298e+12  1.451574e+12  1.505645e+12  1.557591e+12  1.607487e+12  1.655403e+12  1.701401e+12  1.745536e+12  1.787856e+12  1.828400e+12  1.867200e+12  1.904282e+12  1.939662e+12  1.973351e+12  2.005356e+12  2.035680e+12  2.064324e+12  2.091290e+12  2.116582e+12  2.140208e+12  2.162182e+12  2.182524e+12  2.201265e+12  2.218441e+12  2.234100e+12  2.248298e+12  2.261099e+12  2.272573e+12  2.282799e+12  2.291859e+12  2.299837e+12  2.306821e+12  2.312899e+12  2.318155e+12  2.322675e+12  2.326537e+12  2.329819e+12  2.332590e+12  2.334918e+12  2.336861e+12  2.338473e+12  2.339805e+12  2.340898e+12  2.341790e+12  2.342514e+12  2.343099e+12  2.343569e+12  2.343945e+12  2.344243e+12  2.344480e+12  2.344666e+12  2.344811e+12  2.344925e+12  2.345013e+12  2.345081e+12  2.345134e+12  2.345174e+12  2.345204e+12  2.345228e+12  2.345245e+12  2.345258e+12  2.345268e+12  2.345276e+12  2.345281e+12  2.345285e+12  2.345288e+12  2.345290e+12  2.345292e+12  2.345293e+12  2.345294e+12  2.345295e+12  2.345295e+12  2.345295e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12  2.345296e+12
x=4.44e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275784e+12  1.336734e+12  1.395303e+12  1.451582e+12  1.505660e+12  1.557616e+12  1.607529e+12  1.655471e+12  1.701506e+12  1.745693e+12  1.788086e+12  1.828729e+12  1.867661e+12  1.904911e+12  1.940503e+12  1.974455e+12  2.006777e+12  2.037476e+12  2.066558e+12  2.094024e+12  2.119878e+12  2.144126e+12  2.166776e+12  2.187845e+12  2.207354e+12  2.225331e+12  2.241815e+12  2.256850e+12  2.270491e+12  2.282799e+12  2.293842e+12  2.303693e+12  2.312430e+12  2.320135e+12  2.326888e+12  2.332774e+12  2.337873e+12  2.342265e+12  2.346025e+12  2.349226e+12  2.351935e+12  2.354215e+12  2.356122e+12  2.357710e+12  2.359023e+12  2.360104e+12  2.360988e+12  2.361708e+12  2.362292e+12  2.362762e+12  2.363138e+12  2.363439e+12  2.363677e+12  2.363865e+12  2.364013e+12  2.364129e+12  2.364219e+12  2.364289e+12  2.364343e+12  2.364384e+12  2.364416e+12  2.364440e+12  2.364458e+12  2.364472e+12  2.364482e+12  2.364490e+12  2.364496e+12  2.364500e+12  2.364503e+12  2.364506e+12  2.364507e+12  2.364509e+12  2.364510e+12  2.364510e+12  2.364511e+12  2.364511e+12  2.364511e+12  2.364511e+12  2.364512e+12  2.364512e+12  2.364512e+12  2.364512e+12  2.364512e+12  2.364512e+12  2.364512e+12  2.364512e+12
x=4.55e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275785e+12  1.336735e+12  1.395306e+12  1.451588e+12  1.505670e+12  1.557634e+12  1.607559e+12  1.655518e+12  1.701580e+12  1.745807e+12  1.788255e+12  1.828974e+12  1.868006e+12  1.905388e+12  1.941150e+12  1.975312e+12  2.007893e+12  2.038904e+12  2.068352e+12  2.096243e+12  2.122580e+12  2.147370e+12  2.170618e+12  2.192335e+12  2.212538e+12  2.231248e+12  2.248495e+12  2.264315e+12  2.278752e+12  2.291859e+12  2.303693e+12  2.314320e+12  2.323809e+12  2.332235e+12  2.339674e+12  2.346204e+12  2.351902e+12  2.356847e+12  2.361113e+12  2.364772e+12  2.367893e+12  2.370539e+12  2.372771e+12  2.374642e+12  2.376203e+12  2.377498e+12  2.378565e+12  2.379442e+12  2.380157e+12  2.380738e+12  2.381207e+12  2.381584e+12  2.381885e+12  2.382126e+12  2.382316e+12  2.382466e+12  2.382583e+12  2.382675e+12  2.382746e+12  2.382802e+12  2.382844e+12  2.382877e+12  2.382902e+12  2.382921e+12  2.382935e+12  2.382946e+12  2.382954e+12  2.382960e+12  2.382965e+12  2.382968e+12  2.382971e+12  2.382973e+12  2.382974e+12  2.382975e+12  2.382976e+12  2.382976e+12  2.382977e+12  2.382977e+12  2.382977e+12  2.382977e+12  2.382978e+12  2.382978e+12  2.382978e+12  2.382978e+12  2.382978e+12  2.382978e+12
x=4.65e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336736e+12  1.395308e+12  1.451592e+12  1.505676e+12  1.557645e+12  1.607579e+12  1.655551e+12  1.701632e+12  1.745888e+12  1.788377e+12  1.829153e+12  1.868263e+12  1.905749e+12  1.941643e+12  1.975974e+12  2.008765e+12  2.040030e+12  2.069783e+12  2.098031e+12  2.124781e+12  2.150038e+12  2.173808e+12  2.196099e+12  2.216923e+12  2.236297e+12  2.254243e+12  2.270790e+12  2.285973e+12  2.299837e+12  2.312430e+12  2.323809e+12  2.334036e+12  2.343177e+12  2.351302e+12  2.358483e+12  2.364795e+12  2.370311e+12  2.375105e+12  2.379247e+12  2.382806e+12  2.385847e+12  2.388431e+12  2.390615e+12  2.392450e+12  2.393983e+12  2.395258e+12  2.396312e+12  2.397179e+12  2.397889e+12  2.398466e+12  2.398934e+12  2.399311e+12  2.399613e+12  2.399855e+12  2.400047e+12  2.400198e+12  2.400317e+12  2.400411e+12  2.400484e+12  2.400540e+12  2.400584e+12  2.400618e+12  2.400644e+12  2.400663e+12  2.400678e+12  2.400690e+12  2.400698e+12  2.400705e+12  2.400709e+12  2.400713e+12  2.400716e+12  2.400718e+12  2.400719e+12  2.400720e+12  2.400721e+12  2.400722e+12  2.400722e+12  2.400722e+12  2.400723e+12  2.400723e+12  2.400723e+12  2.400723e+12  2.400723e+12  2.400723e+12  2.400723e+12
x=4.75e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336737e+12  1.395309e+12  1.451594e+12  1.505681e+12  1.557653e+12  1.607593e+12  1.655574e+12  1.701669e+12  1.745946e+12  1.788465e+12  1.829284e+12  1.868454e+12  1.906018e+12  1.942017e+12  1.976482e+12  2.009441e+12  2.040914e+12  2.070918e+12  2.099464e+12  2.126562e+12  2.152218e+12  2.176440e+12  2.199233e+12  2.220608e+12  2.240577e+12  2.259157e+12  2.276371e+12  2.292247e+12  2.306821e+12  2.320135e+12  2.332235e+12  2.343177e+12  2.353018e+12  2.361822e+12  2.369656e+12  2.376588e+12  2.382688e+12  2.388027e+12  2.392673e+12  2.396694e+12  2.400155e+12  2.403117e+12  2.405639e+12  2.407774e+12  2.409571e+12  2.411077e+12  2.412331e+12  2.413371e+12  2.414228e+12  2.414931e+12  2.415505e+12  2.415971e+12  2.416348e+12  2.416650e+12  2.416893e+12  2.417086e+12  2.417239e+12  2.417360e+12  2.417455e+12  2.417529e+12  2.417587e+12  2.417632e+12  2.417666e+12  2.417693e+12  2.417713e+12  2.417729e+12  2.417741e+12  2.417750e+12  2.417756e+12  2.417761e+12  2.417765e+12  2.417768e+12  2.417770e+12  2.417772e+12  2.417773e+12  2.417774e+12  2.417774e+12  2.417775e+12  2.417775e+12  2.417775e+12  2.417775e+12  2.417776e+12  2.417776e+12  2.417776e+12  2.417776e+12
x=4.85e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336737e+12  1.395310e+12  1.451596e+12  1.505684e+12  1.557659e+12  1.607602e+12  1.655590e+12  1.701695e+12  1.745987e+12  1.788529e+12  1.829380e+12  1.868594e+12  1.906219e+12  1.942298e+12  1.976869e+12  2.009961e+12  2.041602e+12  2.071811e+12  2.100603e+12  2.127993e+12  2.153988e+12  2.178596e+12  2.201826e+12  2.223684e+12  2.244181e+12  2.263331e+12  2.281151e+12  2.297664e+12  2.312899e+12  2.326888e+12  2.339674e+12  2.351302e+12  2.361822e+12  2.371292e+12  2.379772e+12  2.387325e+12  2.394015e+12  2.399910e+12  2.405076e+12  2.409578e+12  2.413480e+12  2.416844e+12  2.419728e+12  2.422188e+12  2.424274e+12  2.426034e+12  2.427512e+12  2.428745e+12  2.429769e+12  2.430616e+12  2.431312e+12  2.431882e+12  2.432345e+12  2.432721e+12  2.433024e+12  2.433267e+12  2.433461e+12  2.433615e+12  2.433737e+12  2.433833e+12  2.433909e+12  2.433968e+12  2.434014e+12  2.434049e+12  2.434077e+12  2.434098e+12  2.434114e+12  2.434126e+12  2.434135e+12  2.434142e+12  2.434148e+12  2.434152e+12  2.434155e+12  2.434157e+12  2.434159e+12  2.434160e+12  2.434161e+12  2.434161e+12  2.434162e+12  2.434162e+12  2.434162e+12  2.434163e+12  2.434163e+12  2.434163e+12  2.434163e+12
x=4.95e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395310e+12  1.451597e+12  1.505686e+12  1.557662e+12  1.607608e+12  1.655601e+12  1.701713e+12  1.746016e+12  1.788574e+12  1.829449e+12  1.868696e+12  1.906368e+12  1.942509e+12  1.977162e+12  2.010360e+12  2.042134e+12  2.072509e+12  2.101504e+12  2.129136e+12  2.155415e+12  2.180353e+12  2.203957e+12  2.226236e+12  2.247198e+12  2.266855e+12  2.285221e+12  2.302314e+12  2.318155e+12  2.332774e+12  2.346204e+12  2.358483e+12  2.369656e+12  2.379772e+12  2.388885e+12  2.397052e+12  2.404333e+12  2.410790e+12  2.416485e+12  2.421483e+12  2.425844e+12  2.429630e+12  2.432898e+12  2.435705e+12  2.438103e+12  2.440141e+12  2.441864e+12  2.443312e+12  2.444524e+12  2.445533e+12  2.446368e+12  2.447057e+12  2.447621e+12  2.448082e+12  2.448456e+12  2.448759e+12  2.449002e+12  2.449197e+12  2.449352e+12  2.449476e+12  2.449573e+12  2.449650e+12  2.449710e+12  2.449757e+12  2.449793e+12  2.449821e+12  2.449843e+12  2.449859e+12  2.449872e+12  2.449882e+12  2.449889e+12  2.449895e+12  2.449899e+12  2.449902e+12  2.449904e+12  2.449906e+12  2.449907e+12  2.449908e+12  2.449909e+12  2.449910e+12  2.449910e+12  2.449910e+12  2.449910e+12  2.449911e+12  2.449911e+12
x=5.05e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451597e+12  1.505687e+12  1.557665e+12  1.607613e+12  1.655608e+12  1.701726e+12  1.746036e+12  1.788606e+12  1.829498e+12  1.868771e+12  1.906477e+12  1.942666e+12  1.977382e+12  2.010664e+12  2.042544e+12  2.073052e+12  2.102212e+12  2.130042e+12  2.156559e+12  2.181774e+12  2.205698e+12  2.228340e+12  2.249708e+12  2.269812e+12  2.288665e+12  2.306279e+12  2.322675e+12  2.337873e+12  2.351902e+12  2.364795e+12  2.376588e+12  2.387325e+12  2.397052e+12  2.405821e+12  2.413687e+12  2.420705e+12  2.426936e+12  2.432438e+12  2.437271e+12  2.441495e+12  2.445167e+12  2.448342e+12  2.451073e+12  2.453410e+12  2.455399e+12  2.457084e+12  2.458503e+12  2.459693e+12  2.460686e+12  2.461510e+12  2.462190e+12  2.462749e+12  2.463207e+12  2.463579e+12  2.463881e+12  2.464124e+12  2.464320e+12  2.464476e+12  2.464600e+12  2.464699e+12  2.464776e+12  2.464837e+12  2.464885e+12  2.464922e+12  2.464951e+12  2.464973e+12  2.464990e+12  2.465004e+12  2.465014e+12  2.465021e+12  2.465027e+12  2.465031e+12  2.465035e+12  2.465037e+12  2.465039e+12  2.465040e+12  2.465041e+12  2.465042e+12  2.465043e+12  2.465043e+12  2.465043e+12  2.465044e+12  2.465044e+12
x=5.15e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505688e+12  1.557666e+12  1.607615e+12  1.655613e+12  1.701734e+12  1.746051e+12  1.788629e+12  1.829534e+12  1.868825e+12  1.906557e+12  1.942782e+12  1.977547e+12  2.010893e+12  2.042857e+12  2.073472e+12  2.102764e+12  2.130757e+12  2.157470e+12  2.182917e+12  2.207111e+12  2.230063e+12  2.251782e+12  2.272278e+12  2.291560e+12  2.309642e+12  2.326537e+12  2.342265e+12  2.356847e+12  2.370311e+12  2.382688e+12  2.394015e+12  2.404333e+12  2.413687e+12  2.422125e+12  2.429699e+12  2.436464e+12  2.442476e+12  2.447791e+12  2.452465e+12  2.456555e+12  2.460115e+12  2.463198e+12  2.465854e+12  2.468131e+12  2.470072e+12  2.471719e+12  2.473109e+12  2.474277e+12  2.475253e+12  2.476064e+12  2.476736e+12  2.477290e+12  2.477743e+12  2.478113e+12  2.478414e+12  2.478657e+12  2.478853e+12  2.479010e+12  2.479135e+12  2.479234e+12  2.479313e+12  2.479374e+12  2.479423e+12  2.479461e+12  2.479490e+12  2.479513e+12  2.479531e+12  2.479545e+12  2.479555e+12  2.479563e+12  2.479569e+12  2.479573e+12  2.479577e+12  2.479580e+12  2.479581e+12  2.479583e+12  2.479584e+12  2.479585e+12  2.479585e+12  2.479586e+12  2.479586e+12  2.479586e+12
x=5.25e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505688e+12  1.557667e+12  1.607617e+12  1.655617e+12  1.701740e+12  1.746060e+12  1.788645e+12  1.829559e+12  1.868863e+12  1.906615e+12  1.942868e+12  1.977670e+12  2.011066e+12  2.043095e+12  2.073794e+12  2.103193e+12  2.131318e+12  2.158191e+12  2.183830e+12  2.208251e+12  2.231466e+12  2.253486e+12  2.274321e+12  2.293981e+12  2.312476e+12  2.329819e+12  2.346025e+12  2.361113e+12  2.375105e+12  2.388027e+12  2.399910e+12  2.410790e+12  2.420705e+12  2.429699e+12  2.437819e+12  2.445113e+12  2.451633e+12  2.457433e+12  2.462566e+12  2.467086e+12  2.471045e+12  2.474496e+12  2.477489e+12  2.480072e+12  2.482288e+12  2.484182e+12  2.485791e+12  2.487152e+12  2.488297e+12  2.489256e+12  2.490055e+12  2.490717e+12  2.491265e+12  2.491714e+12  2.492082e+12  2.492381e+12  2.492624e+12  2.492819e+12  2.492976e+12  2.493102e+12  2.493202e+12  2.493282e+12  2.493344e+12  2.493394e+12  2.493432e+12  2.493462e+12  2.493486e+12  2.493504e+12  2.493518e+12  2.493529e+12  2.493537e+12  2.493543e+12  2.493548e+12  2.493552e+12  2.493554e+12  2.493556e+12  2.493558e+12  2.493559e+12  2.493560e+12  2.493561e+12  2.493561e+12  2.493561e+12
x=5.35e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557668e+12  1.607619e+12  1.655619e+12  1.701744e+12  1.746067e+12  1.788656e+12  1.829577e+12  1.868891e+12  1.906657e+12  1.942930e+12  1.977760e+12  2.011195e+12  2.043275e+12  2.074040e+12  2.103524e+12  2.131755e+12  2.158758e+12  2.184556e+12  2.209166e+12  2.232602e+12  2.254878e+12  2.276005e+12  2.295992e+12  2.314850e+12  2.332590e+12  2.349226e+12  2.364772e+12  2.379247e+12  2.392673e+12  2.405076e+12  2.416485e+12  2.426936e+12  2.436464e+12  2.445113e+12  2.452926e+12  2.459950e+12  2.466234e+12  2.471829e+12  2.476786e+12  2.481155e+12  2.484987e+12  2.488332e+12  2.491237e+12  2.493746e+12  2.495904e+12  2.497750e+12  2.499321e+12  2.500653e+12  2.501775e+12  2.502717e+12  2.503503e+12  2.504156e+12  2.504697e+12  2.505142e+12  2.505506e+12  2.505804e+12  2.506046e+12  2.506241e+12  2.506399e+12  2.506525e+12  2.506626e+12  2.506706e+12  2.506769e+12  2.506819e+12  2.506858e+12  2.506889e+12  2.506913e+12  2.506932e+12  2.506946e+12  2.506957e+12  2.506966e+12  2.506972e+12  2.506977e+12  2.506981e+12  2.506984e+12  2.506986e+12  2.506987e+12  2.506989e+12  2.506990e+12  2.506990e+12  2.506991e+12
x=5.45e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607619e+12  1.655620e+12  1.701747e+12  1.746072e+12  1.788664e+12  1.829589e+12  1.868911e+12  1.906688e+12  1.942976e+12  1.977827e+12  2.011291e+12  2.043410e+12  2.074227e+12  2.103777e+12  2.132093e+12  2.159202e+12  2.185129e+12  2.209895e+12  2.233516e+12  2.256008e+12  2.277383e+12  2.297653e+12  2.316827e+12  2.334918e+12  2.351935e+12  2.367893e+12  2.382806e+12  2.396694e+12  2.409578e+12  2.421483e+12  2.432438e+12  2.442476e+12  2.451633e+12  2.459950e+12  2.467467e+12  2.474231e+12  2.480287e+12  2.485684e+12  2.490470e+12  2.494693e+12  2.498402e+12  2.501643e+12  2.504461e+12  2.506899e+12  2.508999e+12  2.510798e+12  2.512332e+12  2.513633e+12  2.514733e+12  2.515657e+12  2.516430e+12  2.517074e+12  2.517607e+12  2.518047e+12  2.518409e+12  2.518704e+12  2.518945e+12  2.519140e+12  2.519298e+12  2.519424e+12  2.519525e+12  2.519606e+12  2.519670e+12  2.519721e+12  2.519761e+12  2.519792e+12  2.519816e+12  2.519835e+12  2.519850e+12  2.519862e+12  2.519870e+12  2.519877e+12  2.519882e+12  2.519886e+12  2.519889e+12  2.519891e+12  2.519893e+12  2.519894e+12  2.519895e+12  2.519896e+12
x=5.56e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607620e+12  1.655621e+12  1.701749e+12  1.746075e+12  1.788669e+12  1.829598e+12  1.868925e+12  1.906709e+12  1.943009e+12  1.977876e+12  2.011362e+12  2.043511e+12  2.074368e+12  2.103971e+12  2.132353e+12  2.159547e+12  2.185579e+12  2.210472e+12  2.234247e+12  2.256920e+12  2.278506e+12  2.299017e+12  2.318465e+12  2.336861e+12  2.354215e+12  2.370539e+12  2.385847e+12  2.400155e+12  2.413480e+12  2.425844e+12  2.437271e+12  2.447791e+12  2.457433e+12  2.466234e+12  2.474231e+12  2.481464e+12  2.487976e+12  2.493813e+12  2.499018e+12  2.503639e+12  2.507721e+12  2.511309e+12  2.514449e+12  2.517182e+12  2.519550e+12  2.521593e+12  2.523345e+12  2.524842e+12  2.526114e+12  2.527190e+12  2.528096e+12  2.528856e+12  2.529490e+12  2.530016e+12  2.530451e+12  2.530809e+12  2.531102e+12  2.531342e+12  2.531536e+12  2.531694e+12  2.531820e+12  2.531922e+12  2.532003e+12  2.532068e+12  2.532119e+12  2.532159e+12  2.532191e+12  2.532216e+12  2.532236e+12  2.532251e+12  2.532262e+12  2.532271e+12  2.532278e+12  2.532284e+12  2.532288e+12  2.532291e+12  2.532293e+12  2.532295e+12  2.532296e+12  2.532297e+12
x=5.66e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607620e+12  1.655622e+12  1.701750e+12  1.746077e+12  1.788673e+12  1.829604e+12  1.868934e+12  1.906725e+12  1.943032e+12  1.977911e+12  2.011414e+12  2.043587e+12  2.074474e+12  2.104117e+12  2.132553e+12  2.159814e+12  2.185930e+12  2.210928e+12  2.234828e+12  2.257652e+12  2.279414e+12  2.300131e+12  2.319813e+12  2.338473e+12  2.356122e+12  2.372771e+12  2.388431e+12  2.403117e+12  2.416844e+12  2.429630e+12  2.441495e+12  2.452465e+12  2.462566e+12  2.471829e+12  2.480287e+12  2.487976e+12  2.494936e+12  2.501207e+12  2.506831e+12  2.511851e+12  2.516311e+12  2.520256e+12  2.523727e+12  2.526768e+12  2.529419e+12  2.531719e+12  2.533704e+12  2.535411e+12  2.536871e+12  2.538114e+12  2.539167e+12  2.540055e+12  2.540801e+12  2.541424e+12  2.541943e+12  2.542373e+12  2.542727e+12  2.543018e+12  2.543256e+12  2.543449e+12  2.543606e+12  2.543733e+12  2.543835e+12  2.543917e+12  2.543982e+12  2.544033e+12  2.544074e+12  2.544107e+12  2.544132e+12  2.544152e+12  2.544167e+12  2.544179e+12  2.544188e+12  2.544196e+12  2.544201e+12  2.544205e+12  2.544208e+12  2.544211e+12  2.544213e+12  2.544214e+12
x=5.76e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701751e+12  1.746079e+12  1.788675e+12  1.829608e+12  1.868941e+12  1.906736e+12  1.943049e+12  1.977937e+12  2.011452e+12  2.043642e+12  2.074553e+12  2.104228e+12  2.132705e+12  2.160019e+12  2.186203e+12  2.211284e+12  2.235288e+12  2.258235e+12  2.280146e+12  2.301035e+12  2.320917e+12  2.339805e+12  2.357710e+12  2.374642e+12  2.390615e+12  2.405639e+12  2.419728e+12  2.432898e+12  2.445167e+12  2.456555e+12  2.467086e+12  2.476786e+12  2.485684e+12  2.493813e+12  2.501207e+12  2.507903e+12  2.513941e+12  2.519360e+12  2.524201e+12  2.528507e+12  2.532318e+12  2.535675e+12  2.538620e+12  2.541190e+12  2.543422e+12  2.545353e+12  2.547014e+12  2.548437e+12  2.549651e+12  2.550681e+12  2.551551e+12  2.552283e+12  2.552896e+12  2.553407e+12  2.553831e+12  2.554181e+12  2.554469e+12  2.554706e+12  2.554898e+12  2.555055e+12  2.555181e+12  2.555283e+12  2.555365e+12  2.555431e+12  2.555483e+12  2.555524e+12  2.555557e+12  2.555583e+12  2.555603e+12  2.555619e+12  2.555631e+12  2.555640e+12  2.555648e+12  2.555653e+12  2.555658e+12  2.555661e+12  2.555664e+12  2.555666e+12
